date,ticker,side,price,shares,reason
2010-11-30,SCAR3.SA,BUY,18.629663467407227,3073,REBAL_ADD
2010-11-30,SMTO3.SA,BUY,5.341548919677734,10718,REBAL_ADD
2010-11-30,TOTS3.SA,BUY,8.775397300720215,6524,REBAL_ADD
2010-11-30,CGRA3.SA,BUY,6.560290813446045,8727,REBAL_ADD
2010-11-30,EZTC3.SA,BUY,5.2856621742248535,10831,REBAL_ADD
2010-11-30,ECOR3.SA,BUY,8.242681503295898,6945,REBAL_ADD
2010-11-30,TPIS3.SA,BUY,24.043371200561523,2381,REBAL_ADD
2010-11-30,YDUQ3.SA,BUY,6.072936058044434,9427,REBAL_ADD
2010-11-30,CGAS3.SA,BUY,9.357619285583496,6118,REBAL_ADD
2010-12-16,ECOR3.SA,SELL,7.286970615386963,6945,STOP_LOSS
2011-01-31,YDUQ3.SA,SELL,5.368341445922852,9427,STOP_LOSS
2011-01-31,MYPK3.SA,SELL,12.286633491516112,5180,REBAL_DROP
2011-01-31,TGMA3.SA,SELL,11.776065826416016,4966,REBAL_DROP
2011-01-31,PSSA3.SA,SELL,6.574280261993408,9057,REBAL_DROP
2011-01-31,MILS3.SA,SELL,17.139657974243164,3684,REBAL_DROP
2011-01-31,EGIE3.SA,SELL,9.105422973632812,5878,REBAL_DROP
2011-01-31,LPSB3.SA,SELL,15.604496002197266,3332,REBAL_DROP
2011-01-31,SCAR3.SA,SELL,17.23467254638672,3073,REBAL_DROP
2011-01-31,TOTS3.SA,SELL,8.380558013916016,6524,REBAL_DROP
2011-01-31,CGRA3.SA,SELL,6.16667366027832,8727,REBAL_DROP
2011-01-31,EZTC3.SA,SELL,5.4725494384765625,10831,REBAL_DROP
2011-01-31,EMBR3.SA,BUY,12.368206024169922,4529,REBAL_ADD
2011-01-31,VLID3.SA,BUY,9.463628768920898,5919,REBAL_ADD
2011-01-31,ALPA3.SA,BUY,5.858522891998291,9562,REBAL_ADD
2011-01-31,PNVL3.SA,BUY,2.5012969970703125,22398,REBAL_ADD
2011-01-31,LIGT3.SA,BUY,18.41470718383789,3042,REBAL_ADD
2011-01-31,VIVT3.SA,BUY,6.7954206466674805,8244,REBAL_ADD
2011-01-31,BRKM3.SA,BUY,9.94272232055664,5634,REBAL_ADD
2011-01-31,BRAP3.SA,BUY,3.969847440719605,14112,REBAL_ADD
2011-01-31,CMIG3.SA,BUY,2.3044378757476807,24311,REBAL_ADD
2011-01-31,FLRY3.SA,BUY,6.678175926208496,8389,REBAL_ADD
2011-01-31,ECOR3.SA,BUY,7.7205047607421875,7256,REBAL_ADD
2011-01-31,BRFS3.SA,BUY,22.891969680786133,2447,REBAL_ADD
2011-02-01,ALPA3.SA,SELL,5.262819290161133,9562,STOP_LOSS
2011-02-28,FLRY3.SA,SELL,5.890151977539063,8389,STOP_LOSS
2011-02-28,HBOR3.SA,SELL,13.268628120422363,6016,REBAL_DROP
2011-02-28,POMO3.SA,SELL,1.596668720245361,39458,REBAL_DROP
2011-02-28,MOAR3.SA,SELL,29.83245086669922,1870,REBAL_DROP
2011-02-28,SMTO3.SA,SELL,5.236330509185791,10718,REBAL_DROP
2011-02-28,TPIS3.SA,SELL,23.656465530395508,2381,REBAL_DROP
2011-02-28,VLID3.SA,SELL,8.909087181091309,5919,REBAL_DROP
2011-02-28,BRKM3.SA,SELL,9.503392219543455,5634,REBAL_DROP
2011-02-28,BRAP3.SA,SELL,3.734006643295288,14112,REBAL_DROP
2011-02-28,ECOR3.SA,SELL,7.60172700881958,7256,REBAL_DROP
2011-02-28,ENEV3.SA,BUY,131.79843139648438,431,REBAL_ADD
2011-02-28,CPFE3.SA,BUY,10.912407875061035,5206,REBAL_ADD
2011-02-28,TGMA3.SA,BUY,12.890018463134766,4407,REBAL_ADD
2011-02-28,AGRO3.SA,BUY,5.330801963806152,10658,REBAL_ADD
2011-02-28,CSMG3.SA,BUY,4.4418625831604,12791,REBAL_ADD
2011-02-28,SLCE3.SA,BUY,2.5641939640045166,22157,REBAL_ADD
2011-02-28,PSSA3.SA,BUY,6.700708866119385,8479,REBAL_ADD
