date,ticker,side,price,shares,reason
2012-01-31,BNBR3.SA,BUY,13.818626403808594,3335,REBAL_ADD
2012-01-31,CPFE3.SA,BUY,13.802459716796877,3339,REBAL_ADD
2012-01-31,AGRO3.SA,BUY,4.894165992736816,9418,REBAL_ADD
2012-01-31,GRND3.SA,BUY,1.422579646110535,32401,REBAL_ADD
2012-02-15,BNBR3.SA,SELL,11.736150741577148,3335,TRAIL_STOP
2012-02-29,CSMG3.SA,SELL,6.920335292816162,9125,REBAL_DROP
2012-02-29,ENEV3.SA,SELL,175.6453399658203,303,REBAL_DROP
2012-02-29,MULT3.SA,SELL,9.409987449645996,4790,REBAL_DROP
2012-02-29,ODPV3.SA,SELL,5.421082019805908,8706,REBAL_DROP
2012-02-29,CSAN3.SA,SELL,4.709710597991943,10645,REBAL_DROP
2012-02-29,AGRO3.SA,SELL,4.822193622589111,9418,REBAL_DROP
2012-02-29,ALPA3.SA,BUY,7.40486478805542,6624,REBAL_ADD
2012-02-29,HBOR3.SA,BUY,19.06950569152832,2572,REBAL_ADD
2012-02-29,VLID3.SA,BUY,12.988218307495115,3776,REBAL_ADD
2012-02-29,LEVE3.SA,BUY,7.417352199554443,6613,REBAL_ADD
2012-02-29,COCE3.SA,BUY,20.1298942565918,2436,REBAL_ADD
2012-02-29,SCAR3.SA,BUY,21.079011917114254,2327,REBAL_ADD
2012-02-29,LREN3.SA,BUY,6.478111267089844,7572,REBAL_ADD
2012-04-11,LREN3.SA,SELL,5.806000232696533,7572,STOP_LOSS
2012-04-30,CEEB3.SA,SELL,21.236068725585938,2788,REBAL_DROP
2012-04-30,BGIP3.SA,SELL,16.20599365234375,4205,REBAL_DROP
2012-04-30,JHSF3.SA,SELL,3.855250597000122,16508,REBAL_DROP
2012-04-30,TGMA3.SA,SELL,16.677762985229492,2920,REBAL_DROP
2012-04-30,CPFE3.SA,SELL,14.687556266784668,3339,REBAL_DROP
2012-04-30,GRND3.SA,SELL,1.6995952129364014,32401,REBAL_DROP
2012-04-30,COCE3.SA,SELL,20.51493453979492,2436,REBAL_DROP
2012-04-30,MDIA3.SA,BUY,14.82904815673828,3690,REBAL_ADD
2012-04-30,MULT3.SA,BUY,10.857675552368164,5040,REBAL_ADD
2012-04-30,TUPY3.SA,BUY,10.832155227661133,5052,REBAL_ADD
2012-04-30,CSMG3.SA,BUY,7.160459041595459,7642,REBAL_ADD
2012-04-30,TOTS3.SA,BUY,9.90817165374756,5523,REBAL_ADD
2012-04-30,GEPA3.SA,BUY,12.368741035461426,4424,REBAL_ADD
2012-04-30,YDUQ3.SA,BUY,5.486268043518066,9974,REBAL_ADD
2012-04-30,BEEF3.SA,BUY,6.747037410736084,8110,REBAL_ADD
2012-05-03,MYPK3.SA,SELL,20.38985824584961,2476,TRAIL_STOP
2012-05-15,ALPA3.SA,SELL,7.10610818862915,6624,TRAIL_STOP
2012-05-17,HBOR3.SA,SELL,17.95174789428711,2572,TRAIL_STOP
2012-05-23,BEEF3.SA,SELL,5.966129779815674,8110,STOP_LOSS
2012-05-30,PNVL3.SA,SELL,3.6318652629852295,17071,TRAIL_STOP
2012-05-31,MOAR3.SA,SELL,37.39260482788086,1321,REBAL_DROP
2012-05-31,TOTS3.SA,SELL,9.734814643859863,5523,REBAL_DROP
2012-05-31,PEAB3.SA,BUY,9.52973461151123,5356,REBAL_ADD
2012-05-31,WEGE3.SA,BUY,2.394272804260254,21318,REBAL_ADD
2012-05-31,BEEF3.SA,BUY,6.044219970703125,8444,REBAL_ADD
2012-05-31,PNVL3.SA,BUY,3.814286231994629,13382,REBAL_ADD
2012-05-31,TEND3.SA,BUY,4.511235237121582,11314,REBAL_ADD
2012-05-31,MILS3.SA,BUY,20.55896377563477,2482,REBAL_ADD
2012-05-31,ALPA3.SA,BUY,6.649702548980713,7676,REBAL_ADD
2012-07-17,WEGE3.SA,SELL,2.154118776321411,21318,STOP_LOSS
2012-07-31,MDIA3.SA,SELL,15.229690551757812,3690,REBAL_DROP
2012-07-31,YDUQ3.SA,SELL,5.81590461730957,9974,REBAL_DROP
2012-07-31,TEND3.SA,SELL,4.511235237121582,11314,REBAL_DROP
2012-07-31,MILS3.SA,SELL,23.10960960388184,2482,REBAL_DROP
2012-07-31,ALPA3.SA,SELL,6.575406074523926,7676,REBAL_DROP
2012-07-31,TGMA3.SA,BUY,19.5532341003418,2719,REBAL_ADD
2012-07-31,CGRA3.SA,BUY,7.434996604919434,7151,REBAL_ADD
2012-07-31,BNBR3.SA,BUY,11.815183639526367,4500,REBAL_ADD
2012-07-31,MOAR3.SA,BUY,38.15571212768555,1393,REBAL_ADD
2012-07-31,GRND3.SA,BUY,2.037119150161743,26101,REBAL_ADD
2012-07-31,BGIP3.SA,BUY,16.375144958496094,3247,REBAL_ADD
2012-08-09,BNBR3.SA,SELL,10.222699165344238,4500,STOP_LOSS
2012-08-21,RADL3.SA,SELL,3.3989078998565674,19144,TRAIL_STOP
2012-08-31,ABEV3.SA,SELL,7.506308555603027,8522,REBAL_DROP
2012-08-31,CMIG3.SA,SELL,4.53055477142334,14993,REBAL_DROP
2012-08-31,MULT3.SA,SELL,12.577569961547852,5040,REBAL_DROP
2012-08-31,CSMG3.SA,SELL,7.860830783843994,7642,REBAL_DROP
2012-08-31,PEAB3.SA,SELL,9.367783546447754,5356,REBAL_DROP
2012-08-31,PNVL3.SA,SELL,4.278634548187256,13382,REBAL_DROP
2012-08-31,TGMA3.SA,SELL,18.490026473999023,2719,REBAL_DROP
2012-08-31,BGIP3.SA,SELL,16.09739875793457,3247,REBAL_DROP
2012-08-31,PTBL3.SA,BUY,1.7692911624908447,32580,REBAL_ADD
2012-08-31,EZTC3.SA,BUY,10.4781494140625,5501,REBAL_ADD
2012-08-31,JHSF3.SA,BUY,5.080162525177002,11346,REBAL_ADD
2012-08-31,MDIA3.SA,BUY,16.715517044067383,3448,REBAL_ADD
2012-08-31,HBOR3.SA,BUY,24.692163467407227,2334,REBAL_ADD
2012-08-31,MILS3.SA,BUY,25.091869354248047,2297,REBAL_ADD
2012-08-31,PFRM3.SA,BUY,8.780290603637695,6565,REBAL_ADD
2012-08-31,YDUQ3.SA,BUY,7.261236190795898,7938,REBAL_ADD
2012-08-31,GUAR3.SA,BUY,9.347658157348633,6166,REBAL_ADD
2012-08-31,RADL3.SA,BUY,3.63447380065918,15860,REBAL_ADD
2012-09-12,SBSP3.SA,SELL,18.710338592529297,3623,TRAIL_STOP
2012-09-14,MILS3.SA,SELL,22.381946563720703,2297,STOP_LOSS
2012-10-31,TUPY3.SA,SELL,15.621274948120115,5052,REBAL_DROP
2012-10-31,CGRA3.SA,SELL,8.506508827209473,7151,REBAL_DROP
2012-10-31,HBOR3.SA,SELL,25.98577690124512,2334,REBAL_DROP
2012-10-31,PFRM3.SA,SELL,10.146112442016602,6565,REBAL_DROP
2012-10-31,RADL3.SA,SELL,3.76802134513855,15860,REBAL_DROP
2012-10-31,TECN3.SA,BUY,17.833032608032227,3572,REBAL_ADD
2012-10-31,CSAN3.SA,BUY,6.101700305938721,10442,REBAL_ADD
2012-10-31,TPIS3.SA,BUY,32.5494384765625,1957,REBAL_ADD
2012-10-31,AMAR3.SA,BUY,121.20928955078124,525,REBAL_ADD
2012-10-31,SMTO3.SA,BUY,5.944323539733887,10718,REBAL_ADD
2012-10-31,PNVL3.SA,BUY,5.058075428009033,12597,REBAL_ADD
2012-10-31,MEAL3.SA,BUY,20.844621658325195,3056,REBAL_ADD
2012-11-30,LEVE3.SA,SELL,11.367427825927734,6613,REBAL_DROP
2012-11-30,GEPA3.SA,SELL,19.229143142700195,4424,REBAL_DROP
2012-11-30,BEEF3.SA,SELL,8.386940002441406,8444,REBAL_DROP
2012-11-30,MOAR3.SA,SELL,49.437931060791016,1393,REBAL_DROP
2012-11-30,EZTC3.SA,SELL,11.02019500732422,5501,REBAL_DROP
2012-11-30,MDIA3.SA,SELL,18.899150848388672,3448,REBAL_DROP
2012-11-30,GUAR3.SA,SELL,10.819762229919434,6166,REBAL_DROP
2012-11-30,CSAN3.SA,SELL,6.154962062835693,10442,REBAL_DROP
2012-11-30,SMTO3.SA,SELL,5.637504577636719,10718,REBAL_DROP
2012-11-30,TUPY3.SA,BUY,16.13768196105957,4249,REBAL_ADD
2012-11-30,WEGE3.SA,BUY,3.1741321086883545,21607,REBAL_ADD
2012-11-30,POMO3.SA,BUY,3.3996341228485107,20174,REBAL_ADD
2012-11-30,CGAS3.SA,BUY,14.224808692932127,4821,REBAL_ADD
2012-11-30,ABEV3.SA,BUY,9.22025203704834,7438,REBAL_ADD
2012-11-30,PMAM3.SA,BUY,66.13556671142578,1037,REBAL_ADD
2012-11-30,BBDC3.SA,BUY,6.2295989990234375,11009,REBAL_ADD
2012-11-30,MILS3.SA,BUY,26.30464172363281,2607,REBAL_ADD
2012-11-30,GPIV33.SA,BUY,5.349999904632568,12819,REBAL_ADD
2012-12-28,VLID3.SA,SELL,24.4834098815918,3776,FINAL
2012-12-28,SCAR3.SA,SELL,37.476322174072266,2327,FINAL
2012-12-28,GRND3.SA,SELL,2.938352108001709,26101,FINAL
2012-12-28,PTBL3.SA,SELL,2.900209665298462,32580,FINAL
2012-12-28,JHSF3.SA,SELL,5.550786972045898,11346,FINAL
2012-12-28,YDUQ3.SA,SELL,9.61710262298584,7938,FINAL
2012-12-28,TECN3.SA,SELL,18.98160171508789,3572,FINAL
2012-12-28,TPIS3.SA,SELL,36.49040985107422,1957,FINAL
2012-12-28,AMAR3.SA,SELL,133.13616943359375,525,FINAL
2012-12-28,PNVL3.SA,SELL,7.759951591491699,12597,FINAL
2012-12-28,MEAL3.SA,SELL,25.23296165466309,3056,FINAL
2012-12-28,TUPY3.SA,SELL,15.9730806350708,4249,FINAL
2012-12-28,WEGE3.SA,SELL,3.151841163635254,21607,FINAL
2012-12-28,POMO3.SA,SELL,3.726731300354004,20174,FINAL
2012-12-28,CGAS3.SA,SELL,15.464766502380373,4821,FINAL
2012-12-28,ABEV3.SA,SELL,10.04042911529541,7438,FINAL
2012-12-28,PMAM3.SA,SELL,80.7961654663086,1037,FINAL
2012-12-28,BBDC3.SA,SELL,6.615217685699463,11009,FINAL
2012-12-28,MILS3.SA,SELL,28.437448501586918,2607,FINAL
2012-12-28,GPIV33.SA,SELL,5.28000020980835,12819,FINAL
